IdBundesland,IdLandkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum
5,05370,A35-A59,M,1,0,1583539200000
5,05370,A35-A59,M,1,0,1583539200000
5,05370,A35-A59,M,1,0,1583539200000
5,05370,A35-A59,M,1,0,1583539200000
5,05370,A35-A59,M,1,0,1583539200000
5,05370,A35-A59,W,1,0,1583539200000
5,05370,A35-A59,W,1,0,1583539200000
5,05370,A35-A59,W,1,0,1583539200000
5,05370,A35-A59,W,1,0,1583539200000
5,05370,A35-A59,W,2,0,1583539200000
5,05370,A35-A59,W,1,0,1583539200000
5,05370,A35-A59,W,1,0,1583539200000
5,05370,A60-A79,M,1,0,1583539200000
5,05370,A60-A79,M,1,0,1583539200000
5,05370,A60-A79,M,1,1,1583539200000
5,05370,A60-A79,W,1,0,1583539200000
5,05370,A60-A79,W,1,0,1583539200000
5,05370,A60-A79,W,1,0,1583539200000
5,05370,A60-A79,W,1,1,1583539200000
5,05566,A35-A59,M,1,0,1583539200000
5,05570,A15-A34,M,1,0,1583539200000
5,05766,A60-A79,W,1,0,1583539200000
5,05770,A15-A34,M,1,0,1583539200000
5,05770,A35-A59,W,1,0,1583539200000
5,05978,A05-A14,W,1,0,1583539200000
5,05978,A35-A59,M,1,0,1583539200000
5,05978,A35-A59,M,1,0,1583539200000
6,06438,A35-A59,M,1,0,1583539200000
6,06439,A35-A59,W,1,0,1583539200000
6,06531,A60-A79,M,1,0,1583539200000
6,06531,A60-A79,W,1,0,1583539200000
7,07232,A60-A79,M,1,0,1583539200000
7,07332,A60-A79,M,1,0,1583539200000
1,01003,A15-A34,W,1,0,1583625600000
2,02000,A15-A34,M,1,0,1583625600000
2,02000,A35-A59,M,1,0,1583625600000
2,02000,A35-A59,M,1,0,1583625600000
2,02000,A35-A59,W,1,0,1583625600000
2,02000,A35-A59,W,1,0,1583625600000
3,03241,A35-A59,M,1,0,1583625600000
3,03455,A35-A59,M,1,0,1583625600000
3,03455,A35-A59,M,1,0,1583625600000
5,05315,A35-A59,M,2,0,1583625600000
5,05334,A00-A04,M,1,0,1583625600000
5,05334,A15-A34,W,1,0,1583625600000
5,05334,A35-A59,W,1,0,1583625600000
5,05334,A35-A59,W,1,0,1583625600000
5,05358,A35-A59,M,1,0,1583625600000
5,05370,A15-A34,M,1,0,1583625600000
5,05370,A15-A34,M,1,0,1583625600000
5,05370,A15-A34,W,1,0,1583625600000
5,05370,A15-A34,W,1,0,1583625600000
5,05370,A35-A59,M,1,0,1583625600000
5,05370,A35-A59,M,1,0,1583625600000
5,05370,A35-A59,W,1,0,1583625600000
5,05370,A35-A59,W,2,0,1583625600000
5,05370,A35-A59,W,1,0,1583625600000
5,05370,A35-A59,W,1,0,1583625600000
5,05370,A80+,M,1,0,1583625600000
5,05370,A80+,W,1,0,1583625600000
5,05515,A35-A59,M,1,0,1583625600000
5,05558,A05-A14,W,1,0,1583625600000
5,05558,A15-A34,M,1,0,1583625600000
5,05558,A35-A59,M,1,0,1583625600000
5,05766,A60-A79,W,1,0,1583625600000
5,05770,A35-A59,M,1,0,1583625600000
7,07111,A05-A14,W,1,0,1583625600000
7,07111,A35-A59,M,1,0,1583625600000
7,07111,A35-A59,W,1,0,1583625600000
1,01056,A15-A34,W,1,0,1583712000000
1,01057,A35-A59,M,1,0,1583712000000
1,01057,A35-A59,M,1,0,1583712000000
2,02000,A15-A34,M,1,0,1583712000000
2,02000,A15-A34,W,1,0,1583712000000
2,02000,A15-A34,W,1,0,1583712000000
2,02000,A15-A34,W,1,0,1583712000000
2,02000,A35-A59,M,1,0,1583712000000
2,02000,A35-A59,M,1,0,1583712000000
2,02000,A35-A59,M,3,0,1583712000000
2,02000,A35-A59,M,2,0,1583712000000
2,02000,A35-A59,M,1,0,1583712000000
2,02000,A35-A59,W,1,0,1583712000000
2,02000,A35-A59,W,1,0,1583712000000
2,02000,A35-A59,W,1,0,1583712000000
2,02000,A35-A59,W,1,0,1583712000000
2,02000,A60-A79,M,1,0,1583712000000
2,02000,A60-A79,M,1,0,1583712000000
2,02000,A60-A79,W,1,0,1583712000000
2,02000,A80+,M,1,0,1583712000000
3,03241,A15-A34,M,1,0,1583712000000
3,03241,A15-A34,W,1,0,1583712000000
3,03254,A15-A34,W,1,0,1583712000000
3,03254,A60-A79,W,1,0,1583712000000
3,03351,A60-A79,W,1,0,1583712000000
3,03357,A15-A34,M,1,0,1583712000000
3,03404,A15-A34,W,1,0,1583712000000
3,03404,A60-A79,W,1,0,1583712000000
3,03451,A60-A79,W,1,0,1583712000000
3,03454,A35-A59,W,1,0,1583712000000
3,03458,A35-A59,M,1,0,1583712000000
3,03459,A35-A59,M,1,0,1583712000000
3,03459,A35-A59,W,3,0,1583712000000
3,03459,A60-A79,M,1,0,1583712000000
4,04011,A15-A34,M,1,0,1583712000000
4,04011,A15-A34,W,2,0,1583712000000
4,04011,A35-A59,W,1,0,1583712000000
4,04011,A60-A79,M,2,0,1583712000000
4,04012,A35-A59,M,1,0,1583712000000
5,05111,A35-A59,M,1,0,1583712000000
5,05111,A35-A59,M,1,0,1583712000000
5,05158,A35-A59,M,1,0,1583712000000
5,05158,A35-A59,W,1,0,1583712000000
5,05158,A60-A79,W,1,0,1583712000000
5,05170,A35-A59,M,1,0,1583712000000
5,05314,A35-A59,M,1,0,1583712000000
5,05314,A35-A59,W,1,0,1583712000000
5,05315,A15-A34,M,1,0,1583712000000
5,05315,A35-A59,M,1,0,1583712000000
5,05315,A35-A59,M,2,0,1583712000000
5,05315,A35-A59,W,1,0,1583712000000
5,05315,A35-A59,W,2,0,1583712000000
5,05315,A35-A59,W,2,0,1583712000000
5,05315,A60-A79,M,1,0,1583712000000
5,05334,A05-A14,W,1,0,1583712000000
5,05334,A15-A34,M,1,0,1583712000000
5,05334,A15-A34,W,1,0,1583712000000
5,05366,A35-A59,M,1,0,1583712000000
5,05366,A35-A59,M,1,0,1583712000000
5,05370,A15-A34,M,1,0,1583712000000
5,05370,A15-A34,M,1,0,1583712000000
5,05370,A15-A34,M,1,0,1583712000000
5,05370,A15-A34,M,1,0,1583712000000
5,05370,A15-A34,M,1,0,1583712000000
5,05370,A15-A34,W,1,0,1583712000000
5,05370,A15-A34,W,1,0,1583712000000
5,05370,A15-A34,W,2,0,1583712000000
5,05370,A15-A34,W,1,0,1583712000000
5,05370,A15-A34,W,1,0,1583712000000
5,05370,A15-A34,W,1,0,1583712000000
5,05370,A15-A34,W,1,0,1583712000000
5,05370,A35-A59,M,1,0,1583712000000
5,05370,A35-A59,M,2,0,1583712000000
5,05370,A35-A59,M,1,0,1583712000000
5,05370,A35-A59,M,1,0,1583712000000
5,05370,A35-A59,M,1,0,1583712000000
5,05370,A35-A59,M,1,0,1583712000000
5,05370,A35-A59,M,2,0,1583712000000
5,05370,A35-A59,M,2,0,1583712000000
5,05370,A35-A59,W,1,0,1583712000000
5,05370,A35-A59,W,2,0,1583712000000
5,05370,A35-A59,W,2,0,1583712000000
5,05370,A35-A59,W,1,0,1583712000000
5,05370,A35-A59,W,1,0,1583712000000
5,05370,A35-A59,W,1,0,1583712000000
5,05370,A35-A59,W,3,0,1583712000000
5,05370,A60-A79,M,1,0,1583712000000
5,05370,A60-A79,M,1,0,1583712000000
5,05370,A60-A79,M,1,1,1583712000000
